symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2020-07-29 00:00:00+00:00,380.16,380.92,374.85,375.0,22582314,93.3061777117,93.4927115266,92.0028953999,92.0397112844,90329256,0.0,1.0
AAPL,2020-07-30 00:00:00+00:00,384.76,385.19,375.07,376.75,39532505,94.4351981701,94.5407370391,92.0568920305,92.4692299371,158130020,0.0,1.0
AAPL,2020-07-31 00:00:00+00:00,425.04,425.66,403.3,411.535,93573867,104.3214903582,104.4736626809,98.985641496,101.0068335558,374295468,0.0,1.0
AAPL,2020-08-03 00:00:00+00:00,435.75,446.5457,431.57,432.8,77037847,106.9501445125,109.5998328088,105.9242085307,106.2260987837,308151388,0.0,1.0
AAPL,2020-08-04 00:00:00+00:00,438.66,443.16,433.55,436.53,43198092,107.6643726721,108.7688492075,106.4101782063,107.141587112,172792368,0.0,1.0
AAPL,2020-08-05 00:00:00+00:00,440.25,441.57,435.59,437.51,30497988,108.0546210479,108.3786008316,106.9108742357,107.3821175575,121991952,0.0,1.0
AAPL,2020-08-06 00:00:00+00:00,455.61,457.65,439.19,441.62,50607225,111.8245676221,112.3252636515,107.794455464,108.3908727931,202428900,0.0,1.0
AAPL,2020-08-07 00:00:00+00:00,444.45,454.7,441.17,452.82,49511403,109.286725983,111.807119596,108.4802000268,111.3448425236,198045612,0.82,1.0
AAPL,2020-08-10 00:00:00+00:00,450.91,455.1,440.0,450.4,53100856,110.8751886894,111.90547642,108.1925063168,110.7497837388,212403424,0.0,1.0
AAPL,2020-08-11 00:00:00+00:00,437.5,449.93,436.4267,447.875,46975594,107.5777761673,110.6342144707,107.3138602195,110.1289062878,187902376,0.0,1.0
AAPL,2020-08-12 00:00:00+00:00,452.04,453.1,441.19,441.99,41486205,111.1530467169,111.4136923003,108.485117868,108.6818315158,165944820,0.0,1.0
AAPL,2020-08-13 00:00:00+00:00,460.04,464.17,455.71,457.72,52520516,113.1201831954,114.1357174024,112.0554705764,112.5497136167,210082064,0.0,1.0
AAPL,2020-08-14 00:00:00+00:00,459.63,460.0,452.18,459.315,41391302,113.0193674509,113.110347513,111.1874716053,112.9419114521,165565208,0.0,1.0
AAPL,2020-08-17 00:00:00+00:00,458.43,464.35,455.8501,464.25,29431414,112.7242969791,114.1799779732,112.089920054,114.1553887672,117725656,0.0,1.0
AAPL,2020-08-18 00:00:00+00:00,462.25,464.0,456.03,457.41,26408385,113.6636046476,114.0939157523,112.1341560356,112.4734870781,105633540,0.0,1.0
AAPL,2020-08-19 00:00:00+00:00,462.83,468.65,462.44,463.933,36384502,113.8062220423,115.2373138304,113.710324139,114.0774409843,145538008,0.0,1.0
AAPL,2020-08-20 00:00:00+00:00,473.1,473.568,462.9335,463.0,31726797,116.3315334966,116.4466109805,113.8316718705,113.8480236925,126907188,0.0,1.0
AAPL,2020-08-21 00:00:00+00:00,497.48,499.472,477.0,477.05,84513660,122.3263819147,122.8161988979,117.2905125298,117.3028071328,338054640,0.0,1.0
AAPL,2020-08-24 00:00:00+00:00,503.43,515.14,495.745,514.79,86484442,123.7894396706,126.668835691,121.899759191,126.5827734701,345937768,0.0,1.0
AAPL,2020-08-25 00:00:00+00:00,499.3,500.7172,492.21,498.79,52873947,122.7739054636,123.1223836908,121.0305307595,122.6485005131,211495788,0.0,1.0
AAPL,2020-08-26 00:00:00+00:00,506.09,507.97,500.33,504.7165,40755567,124.4435125497,124.9057896222,123.0271742852,124.1057798056,163022268,0.0,1.0
AAPL,2020-08-27 00:00:00+00:00,500.04,509.94,495.33,508.57,38888096,122.9558655879,125.39019698,121.7977139862,125.0533248581,155552384,0.0,1.0
AAPL,2020-08-28 00:00:00+00:00,499.23,505.77,498.31,504.05,46907479,122.7566930194,124.3648270906,122.5304723244,123.9418927477,187629916,0.0,1.0
AAPL,2020-08-31 00:00:00+00:00,129.04,131.0,126.0,127.58,223505733,126.919645592,128.8474393409,123.9295981447,125.4836359627,223505733,0.0,4.0
AAPL,2020-09-01 00:00:00+00:00,134.18,134.8,130.53,132.76,152470142,131.9751863417,132.5849986501,128.3851622685,130.578519442,152470142,0.0,1.0
AAPL,2020-09-02 00:00:00+00:00,131.4,137.98,127.0,137.59,200118991,129.2408666366,135.7127456509,124.913166384,135.3291540376,200118991,0.0,1.0
AAPL,2020-09-03 00:00:00+00:00,120.88,128.84,120.5,126.91,257599640,118.8937287598,126.7229319442,118.5199728289,124.8246452424,257599640,0.0,1.0
AAPL,2020-09-04 00:00:00+00:00,120.96,123.7,110.89,120.07,332607163,118.9724142189,121.6673911945,109.0678820497,118.097038486,332607163,0.0,1.0
AAPL,2020-09-08 00:00:00+00:00,112.82,118.99,112.68,113.95,231366563,110.9661687515,117.0347847876,110.828469198,112.0776008618,231366563,0.0,1.0
AAPL,2020-09-09 00:00:00+00:00,117.32,119.14,115.26,117.26,176940455,115.3922258281,117.1823200235,113.3660752552,115.3332117337,176940455,0.0,1.0
AAPL,2020-09-10 00:00:00+00:00,113.49,120.5,112.5,120.36,182274391,111.6251594718,118.5199728289,110.6514269149,118.3822732754,182274391,0.0,1.0
AAPL,2020-09-11 00:00:00+00:00,112.0,115.23,110.0,114.57,180860325,110.1596427953,113.3365682081,108.1925063168,112.6874131702,180860325,0.0,1.0
AAPL,2020-09-14 00:00:00+00:00,115.355,115.93,112.8,114.72,140150087,113.459514238,114.0250659755,110.9464973867,112.834948406,140150087,0.0,1.0
AAPL,2020-09-15 00:00:00+00:00,115.54,118.829,113.61,118.33,184642039,113.6414743622,116.8764303011,111.7431876605,116.3856297497,184642039,0.0,1.0
AAPL,2020-09-16 00:00:00+00:00,112.13,116.0,112.04,115.23,155026675,110.2875066664,114.0939157523,110.1989855249,113.3365682081,155026675,0.0,1.0
AAPL,2020-09-17 00:00:00+00:00,110.34,112.2,108.71,109.72,178010968,108.5269195182,110.3563564432,106.9237032882,107.9171072098,178010968,0.0,1.0
AAPL,2020-09-18 00:00:00+00:00,106.84,110.88,106.09,110.4,287104882,105.0844306808,109.0580463674,104.3467545014,108.5859336125,287104882,0.0,1.0
AAPL,2020-09-21 00:00:00+00:00,110.08,110.19,103.1,104.54,195713815,108.271191776,108.3793842823,101.405885466,102.8222237305,195713815,0.0,1.0
AAPL,2020-09-22 00:00:00+00:00,111.81,112.86,109.16,112.68,183055373,109.9727648298,111.0055114811,107.3663089959,110.828469198,183055373,0.0,1.0
AAPL,2020-09-23 00:00:00+00:00,107.12,112.11,106.77,111.62,150718671,105.3598297878,110.2678353016,105.0155809041,109.7858868644,150718671,0.0,1.0
AAPL,2020-09-24 00:00:00+00:00,108.22,110.25,105.0,105.17,167743349,106.441754851,108.4383983766,103.2746651206,103.4418717213,167743349,0.0,1.0
AAPL,2020-09-25 00:00:00+00:00,112.28,112.44,107.67,108.43,149981441,110.4350419023,110.5924128206,105.9007923194,106.6483041812,149981441,0.0,1.0
AAPL,2020-09-28 00:00:00+00:00,114.96,115.32,112.78,115.01,137672403,113.0710047835,113.4250893496,110.9268260219,113.1201831954,137672403,0.0,1.0
AAPL,2020-09-29 00:00:00+00:00,114.09,115.31,113.57,114.55,100060526,112.2153004153,113.4152536672,111.7038449309,112.6677418054,100060526,0.0,1.0
AAPL,2020-09-30 00:00:00+00:00,115.81,117.26,113.62,113.79,142675184,113.9070377868,115.3332117337,111.7530233429,111.9202299435,142675184,0.0,1.0
AAPL,2020-10-01 00:00:00+00:00,116.79,117.72,115.83,117.64,116120440,114.8709346613,115.7856531238,113.9267091516,115.7069676646,116120440,0.0,1.0
AAPL,2020-10-02 00:00:00+00:00,113.02,115.37,112.22,112.89,144711986,111.1628823993,113.4742677616,110.3760278079,111.0350185282,144711986,0.0,1.0
AAPL,2020-10-05 00:00:00+00:00,116.5,116.65,113.55,113.91,106243839,114.5856998719,114.7332351078,111.6841735661,112.0382581323,106243839,0.0,1.0
AAPL,2020-10-06 00:00:00+00:00,113.16,116.12,112.25,115.7,161498212,111.3005819528,114.211943941,110.4055348551,113.7988452805,161498212,0.0,1.0
AAPL,2020-10-07 00:00:00+00:00,115.08,115.55,114.13,114.62,96848985,113.1890329722,113.6513100446,112.2546431449,112.7365915821,96848985,0.0,1.0
AAPL,2020-10-08 00:00:00+00:00,114.97,116.4,114.5901,116.25,83477153,113.0808404659,114.487343048,112.7071828918,114.3398078121,83477153,0.0,1.0
AAPL,2020-10-09 00:00:00+00:00,116.97,117.0,114.92,115.28,100506865,115.0479769443,115.0774839915,113.0316620539,113.38574662,100506865,0.0,1.0
AAPL,2020-10-12 00:00:00+00:00,124.4,125.18,119.2845,120.06,240226769,122.3558889619,123.1230721885,117.3244456341,118.0872028036,240226769,0.0,1.0
AAPL,2020-10-13 00:00:00+00:00,121.1,125.39,119.65,125.27,262330451,119.1101137724,123.3296215188,117.6839398255,123.2115933301,262330451,0.0,1.0
AAPL,2020-10-14 00:00:00+00:00,121.19,123.03,119.62,121.0,151062308,119.198634914,121.0084004742,117.6544327783,119.0117569485,151062308,0.0,1.0
AAPL,2020-10-15 00:00:00+00:00,120.71,121.2,118.15,118.72,112559219,118.7265221591,119.2084705963,116.2085874667,116.769221363,112559219,0.0,1.0
AAPL,2020-10-16 00:00:00+00:00,119.02,121.548,118.81,121.28,115393808,117.0642918348,119.5507523436,116.8577425046,119.2871560555,115393808,0.0,1.0
AAPL,2020-10-19 00:00:00+00:00,115.98,120.419,115.66,119.96,120639337,114.0742443875,118.4403038015,113.7595025509,117.9888459797,120639337,0.0,1.0
AAPL,2020-10-20 00:00:00+00:00,117.51,118.98,115.63,116.2,124423728,115.5791037935,117.0249491052,113.7299955038,114.2906294001,124423728,0.0,1.0
AAPL,2020-10-21 00:00:00+00:00,116.87,118.705,116.45,116.67,89945980,114.9496201204,116.7544678394,114.5365214599,114.7529064726,89945980,0.0,1.0
AAPL,2020-10-22 00:00:00+00:00,115.75,118.04,114.59,117.45,101987954,113.8480236925,116.1003949603,112.7070845349,115.5200896992,101987954,0.0,1.0
AAPL,2020-10-23 00:00:00+00:00,115.04,116.55,114.28,116.39,82572645,113.1496902426,114.6348782839,112.4021783808,114.4775073656,82572645,0.0,1.0
AAPL,2020-10-26 00:00:00+00:00,115.05,116.55,112.88,114.01,111850657,113.159525925,114.6348782839,111.0251828458,112.1366149562,111850657,0.0,1.0
AAPL,2020-10-27 00:00:00+00:00,116.6,117.28,114.5399,115.49,92276772,114.6840566958,115.3528830985,112.6578077662,113.5922959503,92276772,0.0,1.0
AAPL,2020-10-28 00:00:00+00:00,111.2,115.43,111.1,115.05,143937823,109.3727882039,113.5332818559,109.27443138,113.159525925,143937823,0.0,1.0
AAPL,2020-10-29 00:00:00+00:00,115.32,116.93,112.2,112.37,146129173,113.4250893496,115.0086342148,110.3563564432,110.5235630438,146129173,0.0,1.0
AAPL,2020-10-30 00:00:00+00:00,108.86,111.99,107.72,111.06,190573476,107.0712385241,110.1498071129,105.9499707313,109.2350886504,190573476,0.0,1.0
AAPL,2020-11-02 00:00:00+00:00,108.77,110.68,107.32,109.11,122866899,106.9827173825,108.8613327195,105.5565434356,107.3171305839,122866899,0.0,1.0
AAPL,2020-11-03 00:00:00+00:00,110.44,111.49,108.73,109.66,107624448,108.6252763421,109.6580229933,106.943374653,107.8580931155,107624448,0.0,1.0
AAPL,2020-11-04 00:00:00+00:00,114.95,115.59,112.35,114.14,138235482,113.0611691011,113.6906527742,110.503891679,112.2644788273,138235482,0.0,1.0
AAPL,2020-11-05 00:00:00+00:00,119.03,119.62,116.8686,117.95,126387074,117.0741275172,117.6544327783,114.9482431249,116.0118738188,126387074,0.0,1.0
AAPL,2020-11-06 00:00:00+00:00,118.69,119.2,116.13,118.32,114457922,116.9413458049,117.4438319988,114.4190621646,116.5767969975,114457922,0.205,1.0
AAPL,2020-11-09 00:00:00+00:00,116.32,121.99,116.05,120.5,154515315,114.6062629036,120.1927270599,114.3402408009,118.7246791599,154515315,0.0,1.0
AAPL,2020-11-10 00:00:00+00:00,115.97,117.59,114.13,115.55,138023390,114.2614194371,115.8575520532,112.4485280707,113.8476072774,138023390,0.0,1.0
AAPL,2020-11-11 00:00:00+00:00,119.49,119.63,116.44,117.19,112294954,117.7295594425,117.867496829,114.7244949492,115.4634452344,112294954,0.0,1.0
AAPL,2020-11-12 00:00:00+00:00,119.21,120.53,118.57,119.62,103350674,117.4536846693,118.7542371713,116.8231137593,117.8576441586,103350674,0.0,1.0
AAPL,2020-11-13 00:00:00+00:00,119.26,119.6717,117.87,119.44,81688586,117.5029480217,117.9085824649,116.1334268264,117.6802960901,81688586,0.0,1.0
AAPL,2020-11-16 00:00:00+00:00,120.3,120.99,118.146,118.92,91183018,118.5276257505,119.2074600129,116.4053605313,117.1679572257,91183018,0.0,1.0
AAPL,2020-11-17 00:00:00+00:00,119.39,120.6741,118.96,119.55,74270973,117.6310327378,118.8962141528,117.2073679076,117.7886754653,74270973,0.0,1.0
AAPL,2020-11-18 00:00:00+00:00,118.03,119.82,118.0,118.61,76322111,116.2910695539,118.054697568,116.2615115425,116.8625244411,76322111,0.0,1.0
AAPL,2020-11-19 00:00:00+00:00,118.64,119.06,116.81,117.59,74112972,116.8920824525,117.3058946123,115.0890437566,115.8575520532,74112972,0.0,1.0
AAPL,2020-11-20 00:00:00+00:00,117.34,118.77,117.29,118.64,73604287,115.6112352915,117.0201671686,115.5619719391,116.8920824525,73604287,0.0,1.0
AAPL,2020-11-23 00:00:00+00:00,113.85,117.6202,113.75,117.18,127959318,112.1726532976,115.887307118,112.0741265929,115.453592564,127959318,0.0,1.0
AAPL,2020-11-24 00:00:00+00:00,115.17,115.85,112.59,113.91,113226248,113.4732057996,114.1431873915,110.9312168184,112.2317693204,113226248,0.0,1.0
AAPL,2020-11-25 00:00:00+00:00,116.03,116.75,115.17,115.55,76499234,114.3205354599,115.0299277338,113.4732057996,113.8476072774,76499234,0.0,1.0
AAPL,2020-11-27 00:00:00+00:00,116.59,117.49,116.22,116.57,46691331,114.8722850063,115.7590253485,114.5077361989,114.8525796653,46691331,0.0,1.0
AAPL,2020-11-30 00:00:00+00:00,119.05,120.97,116.81,116.97,169410176,117.2960419418,119.187754672,115.0890437566,115.2466864841,169410176,0.0,1.0
AAPL,2020-12-01 00:00:00+00:00,122.72,123.4693,120.01,121.01,125920963,120.9119720042,121.6502326025,118.2418983069,119.2271653539,125920963,0.0,1.0
AAPL,2020-12-02 00:00:00+00:00,123.08,123.37,120.89,122.02,89004195,121.2666681411,121.5523955847,119.1089333082,120.2222850713,89004195,0.0,1.0
AAPL,2020-12-03 00:00:00+00:00,122.94,123.78,122.21,123.52,78967630,121.1287307545,121.956355074,120.4094858102,121.7001856418,78967630,0.0,1.0
AAPL,2020-12-04 00:00:00+00:00,122.25,122.8608,121.52,122.6,78260421,120.4488964921,121.0506976044,119.7296515478,120.7937399585,78260421,0.0,1.0
AAPL,2020-12-07 00:00:00+00:00,123.75,124.57,122.25,122.31,86711990,121.9267970626,122.7347160411,120.4488964921,120.5080125149,86711990,0.0,1.0
AAPL,2020-12-08 00:00:00+00:00,124.38,124.98,123.09,124.37,82225512,122.5475153021,123.1386755303,121.2765208116,122.5376626317,82225512,0.0,1.0
AAPL,2020-12-09 00:00:00+00:00,121.78,125.95,121.0,124.53,115089193,119.98582098,124.0943845659,119.2173126834,122.6953053592,115089193,0.0,1.0
AAPL,2020-12-10 00:00:00+00:00,123.24,123.87,120.15,120.5,81312170,121.4243108686,122.0450291082,118.3798356935,118.7246791599,81312170,0.0,1.0
AAPL,2020-12-11 00:00:00+00:00,122.41,122.76,120.55,122.43,86939786,120.6065392196,120.9513826861,118.7739425123,120.6262445606,86939786,0.0,1.0
AAPL,2020-12-14 00:00:00+00:00,121.78,123.35,121.54,122.6,79075988,119.98582098,121.5326902438,119.7493568888,120.7937399585,79075988,0.0,1.0
AAPL,2020-12-15 00:00:00+00:00,127.88,127.9,124.13,124.34,157572262,125.9959499665,126.0156553075,122.3011985404,122.5081046203,157572262,0.0,1.0
AAPL,2020-12-16 00:00:00+00:00,127.81,128.37,126.56,127.41,98208591,125.9269812733,126.4787308196,124.6953974645,125.5328744545,98208591,0.0,1.0
AAPL,2020-12-17 00:00:00+00:00,128.7,129.58,128.045,128.9,94359811,126.8038689451,127.6709039464,126.1585190293,127.0009223545,94359811,0.0,1.0
AAPL,2020-12-18 00:00:00+00:00,126.655,129.1,126.12,128.96,192541496,124.788997834,127.1979757638,124.2618799639,127.0600383773,192541496,0.0,1.0
AAPL,2020-12-21 00:00:00+00:00,128.23,128.31,123.449,125.02,121251553,126.340793433,126.4196147967,121.6302316814,123.1780862122,121251553,0.0,1.0
AAPL,2020-12-22 00:00:00+00:00,131.88,134.405,129.65,131.61,169351825,129.9370181544,132.424817448,127.7398726397,129.6709960517,169351825,0.0,1.0
AAPL,2020-12-23 00:00:00+00:00,130.96,132.43,130.78,132.16,88223692,129.0305724712,130.4789150303,128.8532244028,130.2128929276,88223692,0.0,1.0
AAPL,2020-12-24 00:00:00+00:00,131.97,133.46,131.1,131.32,54930064,130.0256921887,131.4937400886,129.1685098578,129.3852686081,54930064,0.0,1.0
AAPL,2020-12-28 00:00:00+00:00,136.69,137.34,133.51,133.99,123124632,134.6761526504,135.3165762309,131.543003441,132.0159316235,123124632,0.0,1.0
AAPL,2020-12-29 00:00:00+00:00,134.87,138.789,134.3409,138.05,121047324,132.8829666249,136.7442281819,132.3616618303,136.0161158342,121047324,0.0,1.0
AAPL,2020-12-30 00:00:00+00:00,133.72,135.99,133.4,135.58,96452124,131.7499095209,133.9864657175,131.4346240658,133.5825062282,96452124,0.0,1.0
AAPL,2020-12-31 00:00:00+00:00,132.69,134.74,131.72,134.08,99116586,130.7350844625,132.7548819088,129.7793754269,132.1046056578,99116586,0.0,1.0
AAPL,2021-01-04 00:00:00+00:00,129.41,133.6116,126.76,133.52,143301887,127.5034085484,131.643106573,124.8924508739,131.5528561115,143301887,0.0,1.0
AAPL,2021-01-05 00:00:00+00:00,131.01,131.74,128.43,128.89,97664898,129.0798358236,129.7990807679,126.5378468424,126.991069684,97664898,0.0,1.0
AAPL,2021-01-06 00:00:00+00:00,126.6,131.0499,126.382,127.72,155087970,124.7348081464,129.1191479787,124.5200199302,125.838307239,155087970,0.0,1.0
AAPL,2021-01-07 00:00:00+00:00,130.92,131.63,127.86,128.36,109578157,128.9911617893,129.6907013927,125.9762446256,126.4688781491,109578157,0.0,1.0
AAPL,2021-01-08 00:00:00+00:00,132.05,132.63,130.23,132.43,105158245,130.1045135524,130.6759684397,128.3113275269,130.4789150303,105158245,0.0,1.0
AAPL,2021-01-11 00:00:00+00:00,128.98,130.17,128.5,129.19,100620880,127.0797437182,128.2522115041,126.6068155357,127.2866497981,100620880,0.0,1.0
AAPL,2021-01-12 00:00:00+00:00,128.8,129.69,126.86,128.5,90440255,126.9023956498,127.7792833216,124.9909775786,126.6068155357,90440255,0.0,1.0
AAPL,2021-01-13 00:00:00+00:00,130.89,131.45,128.49,128.76,88636831,128.9616037779,129.5133533242,126.5969628652,126.8629849679,88636831,0.0,1.0
AAPL,2021-01-14 00:00:00+00:00,128.91,131.0,128.76,130.8,90221755,127.0107750249,129.0699831531,126.8629849679,128.8729297437,90221755,0.0,1.0
AAPL,2021-01-15 00:00:00+00:00,127.14,130.2242,127.0,128.78,111598531,125.2668523518,128.3056129781,125.1289149652,126.8826903088,111598531,0.0,1.0
AAPL,2021-01-19 00:00:00+00:00,127.83,128.71,126.938,127.78,90757329,125.9466866142,126.8137216155,125.0678284083,125.8974232618,90757329,0.0,1.0
AAPL,2021-01-20 00:00:00+00:00,132.03,132.49,128.55,128.66,104319489,130.0848082115,130.5380310531,126.656078888,126.7644582632,104319489,0.0,1.0
AAPL,2021-01-21 00:00:00+00:00,136.87,139.67,133.59,133.8,120529544,134.8535007188,137.6122484503,131.6218248047,131.8287308846,120529544,0.0,1.0
AAPL,2021-01-22 00:00:00+00:00,139.07,139.85,135.02,136.28,114459360,137.0210882221,137.7895965188,133.0307566819,134.2721931611,114459360,0.0,1.0
AAPL,2021-01-25 00:00:00+00:00,142.92,145.09,136.54,143.07,157611713,140.814366353,142.9523958449,134.5283625933,140.96215641,157611713,0.0,1.0
AAPL,2021-01-26 00:00:00+00:00,143.16,144.3,141.37,143.6,98390555,141.0508304442,142.1740348778,139.2872024302,141.4843479449,98390555,0.0,1.0
AAPL,2021-01-27 00:00:00+00:00,142.06,144.3,140.41,143.43,140843759,139.9670366926,142.1740348778,138.3413460651,141.3168525469,140843759,0.0,1.0
AAPL,2021-01-28 00:00:00+00:00,137.09,141.99,136.7,139.52,142621128,135.0702594691,139.8980679993,134.6860053208,137.4644583933,142621128,0.0,1.0
AAPL,2021-01-29 00:00:00+00:00,131.96,136.74,130.21,135.83,177523812,130.0158395182,134.7254160027,128.291622186,133.82882299,177523812,0.0,1.0
AAPL,2021-02-01 00:00:00+00:00,134.14,135.38,130.93,133.75,106239823,132.1637216806,133.3854528188,129.0010144598,131.7794675323,106239823,0.0,1.0
AAPL,2021-02-02 00:00:00+00:00,134.99,136.31,134.61,135.73,82266419,133.0011986705,134.3017511725,132.6267971927,133.7302962853,82266419,0.0,1.0
AAPL,2021-02-03 00:00:00+00:00,133.94,135.77,133.61,135.76,89880937,131.9666682712,133.7697069671,131.6415301457,133.7598542967,89880937,0.0,1.0
AAPL,2021-02-04 00:00:00+00:00,137.39,137.4,134.59,136.3,84183061,135.3658395832,135.3756922537,132.6070918517,134.291898502,84183061,0.0,1.0
AAPL,2021-02-05 00:00:00+00:00,136.76,137.42,135.86,137.35,75693830,134.9471010883,135.598352088,134.0590315432,135.5292800122,75693830,0.205,1.0
AAPL,2021-02-08 00:00:00+00:00,136.91,136.96,134.92,136.03,71297214,135.0951126791,135.1444498761,133.1314922406,134.2267780128,71297214,0.0,1.0
AAPL,2021-02-09 00:00:00+00:00,136.01,137.877,135.85,136.62,75986989,134.2070431341,136.0492940681,134.0491641038,134.8089569368,75986989,0.0,1.0
AAPL,2021-02-10 00:00:00+00:00,135.39,136.99,134.4,136.48,72647988,133.5952618919,135.1740521942,132.6183853924,134.6708127854,72647988,0.0,1.0
AAPL,2021-02-11 00:00:00+00:00,135.13,136.39,133.77,135.9,64280029,133.3387084678,134.5820058309,131.9967367109,134.0985013008,64280029,0.0,1.0
AAPL,2021-02-12 00:00:00+00:00,135.37,135.53,133.6921,134.35,60145130,133.5755270132,133.7334060434,131.919869358,132.5690481954,60145130,0.0,1.0
AAPL,2021-02-16 00:00:00+00:00,133.19,136.01,132.79,135.49,80576316,131.4244252263,134.2070431341,131.0297276507,133.6939362858,80576316,0.0,1.0
AAPL,2021-02-17 00:00:00+00:00,130.84,132.22,129.47,131.25,97372199,129.1055769698,130.4672836055,127.7537377735,129.5101419848,97372199,0.0,1.0
AAPL,2021-02-18 00:00:00+00:00,129.71,129.995,127.41,129.2,96856748,127.9905563188,128.2717783414,125.7210452593,127.4873169099,96856748,0.0,1.0
AAPL,2021-02-19 00:00:00+00:00,129.87,130.71,128.8,130.24,87668834,128.148435349,128.9773002577,127.0926193344,128.5135306064,87668834,0.0,1.0
AAPL,2021-02-22 00:00:00+00:00,126.0,129.72,125.6,128.01,102886922,124.3297363054,128.0004237582,123.9350387298,126.3130916226,102886922,0.0,1.0
AAPL,2021-02-23 00:00:00+00:00,125.86,126.71,118.39,123.76,158273022,124.1915921539,125.030324502,116.8206149301,122.1194298822,158273022,0.0,1.0
AAPL,2021-02-24 00:00:00+00:00,125.35,125.56,122.23,124.94,111039904,123.6883527451,123.8955689722,120.6097116556,123.2837877301,111039904,0.0,1.0
AAPL,2021-02-25 00:00:00+00:00,120.99,126.4585,120.54,124.68,144766924,119.3861491713,124.7821584014,118.9421143988,123.027234306,144766924,0.0,1.0
AAPL,2021-02-26 00:00:00+00:00,121.26,124.85,121.2,122.59,163424672,119.6525700348,123.1949807756,119.5933653985,120.9649394736,163424672,0.0,1.0
AAPL,2021-03-01 00:00:00+00:00,127.79,127.93,122.79,123.75,116307892,126.0960079561,126.2341521075,121.1622882614,122.1095624428,116307892,0.0,1.0
AAPL,2021-03-02 00:00:00+00:00,125.12,128.72,125.01,128.41,102260945,123.4614016391,127.0136798193,123.3528598058,126.7077891982,102260945,0.0,1.0
AAPL,2021-03-03 00:00:00+00:00,122.06,125.71,121.84,124.81,112966340,120.441965186,124.0435805631,120.2248815194,123.155511018,112966340,0.0,1.0
AAPL,2021-03-04 00:00:00+00:00,120.13,123.6,118.62,121.75,178154975,118.5375493838,121.9615508519,117.0475660361,120.1360745649,178154975,0.0,1.0
AAPL,2021-03-05 00:00:00+00:00,121.42,121.935,117.57,120.98,153766601,119.8104490651,120.3186221936,116.0114849002,119.3762817319,153766601,0.0,1.0
AAPL,2021-03-08 00:00:00+00:00,116.36,121.0,116.21,120.93,154376610,114.8175247341,119.3960166107,114.6695131432,119.326944535,154376610,0.0,1.0
AAPL,2021-03-09 00:00:00+00:00,121.085,122.06,118.79,119.03,129525780,119.4798898455,120.441965186,117.2153125057,117.452131051,129525780,0.0,1.0
AAPL,2021-03-10 00:00:00+00:00,119.98,122.17,119.45,121.69,111943326,118.389537793,120.5505070193,117.8665635054,120.0768699286,111943326,0.0,1.0
AAPL,2021-03-11 00:00:00+00:00,121.96,123.21,121.26,122.54,103026514,120.3432907921,121.5767207157,119.6525700348,120.9156022767,103026514,0.0,1.0
AAPL,2021-03-12 00:00:00+00:00,121.03,121.17,119.16,120.4,88105050,119.4256189289,119.5637630803,117.5804077631,118.8039702473,88105050,0.0,1.0
AAPL,2021-03-15 00:00:00+00:00,123.99,124.0,120.42,121.41,92590555,122.3463809881,122.3562484275,118.8237051261,119.8005816257,92590555,0.0,1.0
AAPL,2021-03-16 00:00:00+00:00,125.57,127.22,124.715,125.7,115227936,123.9054364116,125.5335639109,123.0617703438,124.0337131237,115227936,0.0,1.0
AAPL,2021-03-17 00:00:00+00:00,124.76,125.8599,122.336,124.05,111932636,123.1061738211,124.1914934795,120.7143065131,122.4055856244,111932636,0.0,1.0
AAPL,2021-03-18 00:00:00+00:00,120.53,123.18,120.32,122.88,121469755,118.9322469594,121.5471183976,118.7250307322,121.2510952159,121469755,0.0,1.0
AAPL,2021-03-19 00:00:00+00:00,119.99,121.43,119.675,119.9,185549522,118.3994052324,119.8203165044,118.0885808916,118.3105982779,185549522,0.0,1.0
AAPL,2021-03-22 00:00:00+00:00,123.39,123.87,120.26,120.33,111912284,121.7543346248,122.2279717154,118.6658260959,118.7348981716,111912284,0.0,1.0
AAPL,2021-03-23 00:00:00+00:00,122.54,124.24,122.14,123.33,95467142,120.9156022767,122.5930669728,120.5209047011,121.6951299884,95467142,0.0,1.0
AAPL,2021-03-24 00:00:00+00:00,120.09,122.9,120.065,122.82,88530485,118.4980796263,121.2708300947,118.4734110278,121.1918905796,88530485,0.0,1.0
AAPL,2021-03-25 00:00:00+00:00,120.59,121.66,119.0,119.54,98844681,118.9914515957,120.0472676104,117.4225287328,117.9553704599,98844681,0.0,1.0
AAPL,2021-03-26 00:00:00+00:00,121.21,121.48,118.92,120.35,94071234,119.6032328379,119.8696537014,117.3435892177,118.7546330504,94071234,0.0,1.0
AAPL,2021-03-29 00:00:00+00:00,121.39,122.58,120.7299,121.65,80819203,119.7808467469,120.9550720342,119.1294970728,120.037400171,80819203,0.0,1.0
AAPL,2021-03-30 00:00:00+00:00,119.9,120.4031,118.86,120.11,85671919,118.3105982779,118.8070291536,117.2843845814,118.5178145051,85671919,0.0,1.0
AAPL,2021-03-31 00:00:00+00:00,122.15,123.52,121.15,121.65,118323826,120.5307721405,121.8826113368,119.5440282015,120.037400171,118323826,0.0,1.0
